words,text,ann,nes,difference,llama_output3nes
"['Cela', 'doit', 'nous', 'inciter', 'à', 'traiter', 'nos', 'patients', 'au', 'mieux', ',', 'et', 'à', 'mettre', 'plus', 'en', 'oeuvre', 'les', 'mesures', 'de', 'prévention', '.']","Cela doit nous inciter à traiter nos patients au mieux , et à mettre plus en oeuvre les mesures de prévention .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,"Output: ""Cela doit nous inciter à traiter nos patients au mieux, et à mettre plus en oeuvre les mesures de prévention."""
"['Prévalence', 'et', 'prise', 'en', 'charge', 'de', ""l'"", 'insuffisance', 'cardiaque', 'en', 'France', ':', 'enquête', 'nationale', 'auprès', 'des', 'médecins', 'généralistes', 'du', 'réseau', 'Sentinelles']",Prévalence et prise en charge de l' insuffisance cardiaque en France : enquête nationale auprès des médecins généralistes du réseau Sentinelles,"['B', 'O', 'B', 'I', 'I', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O']","['B', 'O', 'B', 'I', 'I', 'O', 'O', 'B', 'I', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'B', 'I']",1,"Output: ""Prévalence et prise en charge de l' @@insuffisance cardiaque## en @@France## : enquête nationale auprès des @@médecins généralistes## du @@réseau Sentinelles##."""
"['Propos', '.']",Propos .,"['O', 'O']","['O', 'O']",0,"Output: ""Propos."""
"['–', 'Les', 'données', 'épidémiologiques', 'sur', ""l'"", 'insuffisance', 'cardiaque', '(', 'IC', ')', 'sont', 'rares', 'en', 'France', 'et', 'émanent', 'surtout', 'de', 'structures', 'hospitalières', '.']",– Les données épidémiologiques sur l' insuffisance cardiaque ( IC ) sont rares en France et émanent surtout de structures hospitalières .,"['O', 'O', 'O', 'B', 'O', 'O', 'B', 'I', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O']","['O', 'O', 'O', 'B', 'O', 'O', 'B', 'I', 'O', 'B', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'B', 'O']",1,"Output: ""– Les données épidémiologiques sur l' @@insuffisance cardiaque## (IC) sont rares en @@France## et émanent surtout de structures hospitalières."""
"[""L'"", 'objectif', 'de', 'notre', 'travail', 'est', ""d'"", 'estimer', 'la', 'prévalence', 'de', ""l'"", 'IC', 'et', 'sa', 'prise', 'en', 'charge', 'chez', 'les', 'sujets', 'de', '60', 'ans', 'et', 'plus', 'vus', 'par', 'les', 'médecins', 'généralistes', 'en', 'France', '.']",L' objectif de notre travail est d' estimer la prévalence de l' IC et sa prise en charge chez les sujets de 60 ans et plus vus par les médecins généralistes en France .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'B', 'O', 'O', 'B', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'B', 'O', 'O', 'B', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'B', 'O']",1,"Output: ""L'objectif de notre travail est d' @@estimer la @@prévalence## de l' @@insuffisance cardiaque## et sa prise en charge## chez les sujets de 60 ans et plus## vus par les médecins généralistes## en France."""
"['Méthodes', '.']",Méthodes .,"['O', 'O']","['O', 'O']",0,"Output: ""Méthodes."""
"['–', 'Un', 'questionnaire', 'standardisé', 'à', 'remplir', 'pour', 'tout', 'patient', 'de', '60', 'ans', 'et', 'plus', ',', 'vu', 'au', 'cabinet', 'ou', 'à', 'domicile', ',', 'un', 'jour', 'donné', 'tiré', 'au', 'sort', 'en', '2002', 'a', 'été', 'envoyé', 'à', '900', 'médecins', 'généralistes', 'libéraux', 'du', 'réseau', 'Sentinelles', 'de', ""l'"", 'Inserm', '.']","– Un questionnaire standardisé à remplir pour tout patient de 60 ans et plus , vu au cabinet ou à domicile , un jour donné tiré au sort en 2002 a été envoyé à 900 médecins généralistes libéraux du réseau Sentinelles de l' Inserm .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'B', 'I', 'O', 'O', 'B', 'O']",1,"Output: ""– Un questionnaire standardisé à remplir pour tout patient de 60 ans et plus, vu au cabinet ou à domicile, un jour donné tiré au sort en 2002 a été envoyé à 900 médecins généralistes libéraux du réseau @@Sentinelles## de l' @@Inserm##."""
"['Les', 'données', 'de', ""l'"", 'INSEE', 'et', 'de', 'la', 'CNAMTS', 'ont', 'été', 'utilisées', 'pour', 'calculer', 'la', 'prévalence', 'de', ""l'"", 'IC', '.']",Les données de l' INSEE et de la CNAMTS ont été utilisées pour calculer la prévalence de l' IC .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'B', 'O']","['O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'B', 'O']",1,"Output: ""Les données de l' @@INSEE## et de la @@CNAMTS## ont été utilisées pour calculer la @@prévalence## de l' @@IC##."""
"['Résultats', '.']",Résultats .,"['O', 'O']","['O', 'O']",0,"Output: ""Résultats."""
"['–', 'Quatre', 'cent', 'trente-quatre', 'médecins', 'ont', 'répondu', 'à', ""l'"", 'enquête', ',', 'rapportant', 'des', 'informations', 'sur', '1797', 'patients', 'dont', '214', 'sont', 'déclarés', 'insuffisants', 'cardiaques', '.']","– Quatre cent trente-quatre médecins ont répondu à l' enquête , rapportant des informations sur 1797 patients dont 214 sont déclarés insuffisants cardiaques .","['O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'B', 'I', 'O']","['O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'B', 'I', 'O']",0,"Output: ""– @@Quatre cent trente-quatre médecins## ont répondu à l'enquête##, rapportant des informations sur 1797 patients## dont 214 sont déclarés insuffisants cardiaques##."""
"['Parmi', 'ces', 'derniers', 'patients', 'âgés', 'de', '79', 'ans', 'en', 'moyenne', ',', '95', '%', 'ont', 'consulté', 'un', 'cardiologue', '.']","Parmi ces derniers patients âgés de 79 ans en moyenne , 95 % ont consulté un cardiologue .","['O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O']","['O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O']",0,"Output: ""Parmi ces derniers patients âgés de 79 ans en moyenne, 95 % ont consulté un @@cardiologue##."""
"['Une', 'échocardiographie', 'est', 'disponible', 'pour', '58', '%', ""d'"", 'entre', 'eux', '.']",Une échocardiographie est disponible pour 58 % d' entre eux .,"['O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,"Output: ""Une échocardiographie est disponible pour 58 % d'entre eux."""
"['Comparativement', 'aux', 'patients', 'non', 'insuffisants', 'cardiaques', ',', 'les', 'patients', 'insuffisants', 'cardiaques', 'sont', 'plus', 'dépendants', ',', 'plus', 'souvent', 'vus', 'à', 'domicile', 'et', 'nécessitent', 'plus', 'souvent', 'une', 'hospitalisation', '(', 'p', '<', '0,001', ',', 'ajusté', 'sur', ""l'"", 'âge', ')', '.']","Comparativement aux patients non insuffisants cardiaques , les patients insuffisants cardiaques sont plus dépendants , plus souvent vus à domicile et nécessitent plus souvent une hospitalisation ( p < 0,001 , ajusté sur l' âge ) .","['O', 'O', 'B', 'O', 'B', 'I', 'O', 'O', 'B', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'B', 'O', 'B', 'I', 'O', 'O', 'B', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,"Output: ""Comparativement aux patients non insuffisants cardiaques, les patients insuffisants cardiaques sont plus dépendants, plus souvent vus à domicile et nécessitent plus souvent une hospitalisation ( p < 0,001, ajusté sur l' âge )."""
"['42', '%', 'des', 'patients', 'insuffisants', 'cardiaques', 'ont', 'une', 'fraction', ""d'"", 'éjection', 'du', 'ventricule', 'gauche', 'inférieure', 'à', '40', '%', ',', 'et', 'tous', 'reçoivent', 'alors', 'un', 'inhibiteur', 'de', ""l'"", 'enzyme', 'de', 'conversion', 'ou', 'du', 'récepteur', 'de', ""l'"", 'angiotensine', '.']","42 % des patients insuffisants cardiaques ont une fraction d' éjection du ventricule gauche inférieure à 40 % , et tous reçoivent alors un inhibiteur de l' enzyme de conversion ou du récepteur de l' angiotensine .","['O', 'O', 'O', 'B', 'B', 'I', 'O', 'O', 'B', 'I', 'I', 'I', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'I', 'I', 'I', 'O', 'B', 'I', 'I', 'I', 'I', 'O']","['O', 'O', 'O', 'B', 'B', 'I', 'O', 'O', 'B', 'I', 'I', 'I', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'I', 'I', 'I', 'O', 'B', 'I', 'I', 'I', 'I', 'O']",0,"Output: ""42 % des patients @@insuffisants cardiaques## ont une fraction d' éjection du ventricule gauche inférieure à 40 %, et tous reçoivent alors un @@inhibiteur de l' enzyme de conversion## ou du récepteur de l' angiotensine##."""
"['La', 'prévalence', 'de', ""l'"", 'IC', 'chez', 'les', 'patients', 'âgés', 'de', '60', 'ans', 'et', 'plus', 'consultant', 'en', 'médecine', 'générale', 'en', 'France', 'peut', 'être', 'estimée', 'à', '11,9', '%', '(', 'IC95', '%', ':', '10,5–13,5', ')', ',', 'et', 'à', '2,19', '%', '(', '1,9–2,5', ')', 'dans', 'la', 'population', 'générale', '.']","La prévalence de l' IC chez les patients âgés de 60 ans et plus consultant en médecine générale en France peut être estimée à 11,9 % ( IC95 % : 10,5–13,5 ) , et à 2,19 % ( 1,9–2,5 ) dans la population générale .","['O', 'B', 'O', 'O', 'B', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'B', 'O', 'O', 'B', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",1,"Output: ""La @@prévalence## de l' @@IC## chez les patients âgés de 60 ans et plus consultant en médecine générale en France peut être estimée à 11,9 % ( @@IC95## % : 10,5–13,5 ), et à 2,19 % ( 1,9–2,5 ) dans la population générale."""
"['Cette', 'prévalence', 'augmente', 'avec', ""l'"", 'âge', ',', 'pour', 'atteindre', 'plus', 'de', '20', '%', 'chez', 'les', '80', 'ans', 'et', 'plus', '.']","Cette prévalence augmente avec l' âge , pour atteindre plus de 20 % chez les 80 ans et plus .","['O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,"Output: ""Cette @@prévalence## augmente avec @@l' âge##, pour atteindre plus de 20 % chez les 80 ans et plus."""
"['Conclusions', '.']",Conclusions .,"['O', 'O']","['O', 'O']",0,"Output: ""Conclusions."""
"['–', ""L'"", 'IC', 'chez', 'les', 'patients', 'âgés', 'de', '60', 'ans', 'et', 'plus', 'consultant', 'en', 'médecine', 'générale', 'en', 'France', 'se', 'caractérise', 'par', 'une', 'prévalence', 'élevée', 'et', 'par', 'une', 'consommation', 'médicale', 'importante', 'en', 'termes', 'de', 'nombre', 'de', 'consultations', 'à', 'domicile', 'et', ""d'"", 'hospitalisation', '.']",– L' IC chez les patients âgés de 60 ans et plus consultant en médecine générale en France se caractérise par une prévalence élevée et par une consommation médicale importante en termes de nombre de consultations à domicile et d' hospitalisation .,"['O', 'O', 'B', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'B', 'O']","['O', 'O', 'B', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'B', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'B', 'O']",1,"Output: ""– L' @@IC## chez les patients âgés de 60 ans et plus consultant en médecine générale en France## se caractérise par une @@prévalence élevée## et par une @@consommation médicale importante## en termes de nombre de consultations à domicile## et d'hospitalisation."""
"['Pour', 'le', 'médecin', 'généraliste', ',', 'le', 'diagnostic', ""d'"", 'IC', 'repose', 'sur', ""l'"", 'avis', 'du', 'cardiologue', 'plus', 'que', 'sur', ""l'"", 'échocardiographie', '.']","Pour le médecin généraliste , le diagnostic d' IC repose sur l' avis du cardiologue plus que sur l' échocardiographie .","['O', 'O', 'B', 'I', 'O', 'O', 'B', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'B', 'O']","['O', 'O', 'B', 'I', 'O', 'O', 'B', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'B', 'O']",0,"Output: ""Pour le médecin généraliste, le diagnostic d' @@IC## repose sur l' avis du @@cardiologiste## plus que sur l' échocardiographie."""
"['La', 'prise', 'en', 'charge', 'thérapeutique', 'est', 'en', 'adéquation', 'avec', 'les', 'recommandations', 'actuelles', '.']",La prise en charge thérapeutique est en adéquation avec les recommandations actuelles .,"['O', 'B', 'I', 'I', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'B', 'I', 'I', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,"Output: ""La prise en charge thérapeutique est en adéquation avec les recommandations actuelles."""
"['Mesure', 'de', ""l'"", 'incapacité', 'fonctionnelle', 'et', 'de', 'la', 'qualité', 'de', 'vie', 'dans', ""l'"", 'insuffisance', 'cardiaque', '.']",Mesure de l' incapacité fonctionnelle et de la qualité de vie dans l' insuffisance cardiaque .,"['O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'B', 'I', 'I', 'O', 'O', 'B', 'I', 'O']","['O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'B', 'I', 'I', 'O', 'O', 'B', 'I', 'O']",0,"Output: ""Mesure de l' @@incapacité fonctionnelle## et de la qualité de vie## dans l' @@insuffisance cardiaque##."""
"['Adaptation', 'transculturelle', 'et', 'validation', 'des', 'questionnaires', 'de', 'Goldman', ',', 'du', 'Minnesota', 'et', 'de', 'Duke']","Adaptation transculturelle et validation des questionnaires de Goldman , du Minnesota et de Duke","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'B', 'O', 'O', 'B']",1,"Output: ""Adaptation transculturelle et validation des questionnaires de @@Goldman##, du @@Minnesota## et de @@Duke##."""
"[""L'"", 'insuffisance', 'cardiaque', 'a', 'sur', 'la', 'vie', 'quotidienne', 'des', 'patients', 'un', 'impact', 'important', ',', 'qui', 'peut', 'être', 'mesuré', 'par', 'les', 'questionnaires', 'de', 'qualité', 'de', 'vie', '.']","L' insuffisance cardiaque a sur la vie quotidienne des patients un impact important , qui peut être mesuré par les questionnaires de qualité de vie .","['O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'O']","['O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'O']",0,"Output: ""L' @@insuffisance cardiaque## a sur la vie quotidienne des patients un impact important, qui peut être mesuré par les @@questionnaires de qualité de vie##."""
