words,text,ann,nes,difference,llama_output2nes
"['Cardiac', 'cachexia', '(', 'CC', ')', 'is', 'associated', 'with', 'changes', 'in', 'body', 'composition', '.']",Cardiac cachexia ( CC ) is associated with changes in body composition .,"['B', 'I', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['B', 'I', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,"Output: [""cardiac cachexia"", ""body composition""]"
"['Lipolysis', 'and', 'increased', 'energy', 'expenditure', 'caused', 'by', 'A', '-', 'and', 'B', 'natriuretic', 'peptides', '(', 'NPs', ')', 'have', 'been', 'suggested', 'to', 'play', 'a', 'role', 'in', 'CC', '.']",Lipolysis and increased energy expenditure caused by A - and B natriuretic peptides ( NPs ) have been suggested to play a role in CC .,"['B', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'B', 'I', 'I', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O']","['B', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'B', 'I', 'I', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O']",0,"Output: [""Lipolysis"", ""increased energy expenditure"", ""A- natriuretic peptides"", ""B natriuretic peptides"", ""CC""]"
"['We', 'tested', 'the', 'hypothesis', 'that', 'neurohormones', 'and', 'adipokines', 'are', 'associated', 'with', 'body', 'composition', 'in', 'CC', 'and', 'that', 'a', 'progressive', 'loss', 'of', 'fat', 'free', 'mass', '(', 'FFM', ')', 'and', 'fat', 'mass', '(', 'FM', ')', 'takes', 'place', '.']",We tested the hypothesis that neurohormones and adipokines are associated with body composition in CC and that a progressive loss of fat free mass ( FFM ) and fat mass ( FM ) takes place .,"['O', 'O', 'O', 'O', 'O', 'B', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'O', 'B', 'O', 'O', 'B', 'I', 'O', 'B', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'B', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'O', 'B', 'O', 'O', 'B', 'I', 'O', 'B', 'O', 'O', 'O', 'O']",0,"Output: [""neurohormones"", ""adipokines"", ""body composition"", ""FFM"", ""FM""]"
"['METHODS', ':']",METHODS :,"['O', 'O']","['O', 'O']",0,"Output: [""METHODS""]"
"['Body', 'composition', 'with', 'regard', 'to', 'FFM', ',', 'FM', ',', 'and', 'body', 'fat', 'distribution', 'was', 'assessed', 'by', 'dual', 'energy', 'X-ray', 'absorptiometry', '(', 'DXA', ')', 'in', '19', 'non-diabetic', 'patients', 'with', 'chronic', 'heart', 'failure', '(', 'CHF', ')', 'and', 'CC', 'and', '38', 'controls', '(', 'non-cachectic', 'CHF', 'and', 'individuals', 'with', 'prior', 'myocardial', 'infarction-both', 'n', '=', '19', ')', 'who', 'were', 'followed', 'for', '12', 'months', '.']","Body composition with regard to FFM , FM , and body fat distribution was assessed by dual energy X-ray absorptiometry ( DXA ) in 19 non-diabetic patients with chronic heart failure ( CHF ) and CC and 38 controls ( non-cachectic CHF and individuals with prior myocardial infarction-both n = 19 ) who were followed for 12 months .","['O', 'O', 'O', 'O', 'O', 'B', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'I', 'O', 'B', 'O', 'O', 'O', 'B', 'B', 'O', 'B', 'I', 'I', 'O', 'B', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'B', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'I', 'O', 'B', 'O', 'O', 'O', 'B', 'B', 'O', 'B', 'I', 'I', 'O', 'B', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,"Output: [""Body composition"", ""FFM"", ""FM"", ""body fat distribution"", ""DXA"", ""CHF"", ""CC"", ""controls"", ""myocardial infarction""]"
"['Biomarkers', 'of', 'neurohormonal', 'stimulation', ',', 'inflammation', ',', 'and', 'endothelial', 'dysfunction', 'were', 'measured', '.']","Biomarkers of neurohormonal stimulation , inflammation , and endothelial dysfunction were measured .","['B', 'O', 'B', 'I', 'O', 'B', 'O', 'O', 'B', 'I', 'O', 'O', 'O']","['B', 'O', 'B', 'I', 'O', 'B', 'O', 'O', 'B', 'I', 'O', 'O', 'O']",0,"Output: [""biomarkers"", ""neurohormonal stimulation"", ""inflammation"", ""endothelial dysfunction""]"
"['RESULTS', ':']",RESULTS :,"['O', 'O']","['O', 'O']",0,"Output: [""RESULTS""]"
"['N-terminal', 'proBNP', '(', 'NT-proBNP', ')', ',', 'midregional', 'proANP', '(', 'MR-proANP', ')', ',', 'and', 'total', 'adiponectin', 'were', 'elevated', 'in', 'CHF', '(', 'p', '<', '0.001', ')', 'and', 'correlated', 'inversely', 'to', 'BMI', 'and', 'FM', '.']","N-terminal proBNP ( NT-proBNP ) , midregional proANP ( MR-proANP ) , and total adiponectin were elevated in CHF ( p < 0.001 ) and correlated inversely to BMI and FM .","['B', 'I', 'O', 'B', 'O', 'O', 'B', 'I', 'O', 'B', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'B', 'O', 'B', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'B', 'O', 'B', 'O']","['B', 'I', 'O', 'B', 'O', 'O', 'B', 'I', 'O', 'B', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'B', 'O', 'B', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'B', 'O', 'B', 'O']",0,"Output: [""N-terminal proBNP"", ""midregional proANP"", ""total adiponectin"", ""BMI"", ""FM""]"
"['An', 'inverse', 'correlation', 'was', 'observed', 'between', 'pro-adrenomedullin', '(', 'MR-proADM', ')', 'and', 'FFM', '.']",An inverse correlation was observed between pro-adrenomedullin ( MR-proADM ) and FFM .,"['O', 'B', 'I', 'O', 'O', 'O', 'B', 'O', 'B', 'O', 'O', 'B', 'O']","['O', 'B', 'I', 'O', 'O', 'O', 'B', 'O', 'B', 'O', 'O', 'B', 'O']",0,"Output: [""pro-adrenomedullin"", ""MR-proADM"", ""FFM""]"
"['During', 'follow', 'up', 'body', 'weight', 'was', 'unaltered', 'in', 'all', 'groups', 'even', 'though', 'FM', 'increased', 'by', '1.35', 'kg', '(', 'p', '<', '0.05', ')', 'and', 'FFM', 'decreased', 'by', '0.5', 'kg', '(', 'p', '<', '0.05', ')', 'in', 'CC', 'patients', '.']",During follow up body weight was unaltered in all groups even though FM increased by 1.35 kg ( p < 0.05 ) and FFM decreased by 0.5 kg ( p < 0.05 ) in CC patients .,"['O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'B', 'B', 'O']","['O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'B', 'B', 'O']",0,"Output: [""body weight"", ""FM"", ""FFM"", ""CC""]"
"['The', 'latter', 'correlated', 'inversely', 'to', 'baseline', 'NT-proBNP', ',', 'MR-proANP', ',', 'and', 'MR-proADM', '(', 'p', '<', '0.05', ')', '.']","The latter correlated inversely to baseline NT-proBNP , MR-proANP , and MR-proADM ( p < 0.05 ) .","['O', 'O', 'B', 'O', 'O', 'B', 'B', 'O', 'B', 'O', 'O', 'B', 'O', 'B', 'O', 'O', 'O', 'O']","['O', 'O', 'B', 'O', 'O', 'B', 'B', 'O', 'B', 'O', 'O', 'B', 'O', 'B', 'O', 'O', 'O', 'O']",0,"Output: [""NT-proBNP"", ""MR-proANP"", ""MR-proADM""]"
"['No', 'correlation', 'to', 'changes', 'in', 'FM', 'was', 'found', '.']",No correlation to changes in FM was found .,"['O', 'B', 'O', 'O', 'O', 'B', 'O', 'O', 'O']","['O', 'B', 'O', 'O', 'O', 'B', 'O', 'O', 'O']",0,"Output: [""FM""]"
"['CONCLUSIONS', ':']",CONCLUSIONS :,"['O', 'O']","['O', 'O']",0,"Output: [""CONCLUSIONS"", ""heart failure""]"
"['FM', 'was', 'associated', 'with', 'plasma', 'NPs', 'and', 'total', 'adiponectin', 'at', 'baseline', ';', 'whereas', 'changes', 'in', 'FM', 'and', 'FFM', 'did', 'not', 'correlate', 'to', 'changes', 'in', 'NPs', 'or', 'adiponectin', 'during', 'follow', 'up', '.']",FM was associated with plasma NPs and total adiponectin at baseline ; whereas changes in FM and FFM did not correlate to changes in NPs or adiponectin during follow up .,"['B', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'B', 'O', 'B', 'O', 'O', 'O', 'O', 'B', 'O', 'B', 'O', 'O', 'B', 'O', 'O', 'O', 'B', 'O', 'B', 'O', 'B', 'I', 'O']","['B', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'B', 'O', 'B', 'O', 'O', 'O', 'O', 'B', 'O', 'B', 'O', 'O', 'B', 'O', 'O', 'O', 'B', 'O', 'B', 'O', 'B', 'I', 'O']",0,"Output: [""FM"", ""FFM"", ""NPs"", ""adiponectin""]"
"['Prospectively', ',', 'FFM', 'decreased', 'but', 'FM', 'increased', ',', 'despite', 'stable', 'body', 'weight', 'in', 'CC', '.']","Prospectively , FFM decreased but FM increased , despite stable body weight in CC .","['B', 'O', 'B', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O']","['B', 'O', 'B', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O']",0,"Output: [""FFM"", ""FM"", ""CC""]"
"['Diagnosis', 'of', 'heart', 'failure', 'with', 'preserved', 'ejection', 'fraction', ':', 'role', 'of', 'clinical', 'Doppler', 'echocardiography', '.']",Diagnosis of heart failure with preserved ejection fraction : role of clinical Doppler echocardiography .,"['B', 'O', 'B', 'I', 'I', 'I', 'I', 'I', 'O', 'O', 'O', 'B', 'B', 'I', 'O']","['B', 'O', 'B', 'I', 'I', 'I', 'I', 'I', 'O', 'O', 'O', 'B', 'B', 'I', 'O']",0,"Output: [""heart failure"", ""clinical Doppler echocardiography""]"
"['In', 'developed', 'countries', ',', 'at', 'least', '38–54', '%', 'of', 'patients', 'with', 'heart', 'failure', 'show', 'preserved', 'left', 'ventricular', '(', 'LV', ')', 'ejection', 'fraction', '.']","In developed countries , at least 38–54 % of patients with heart failure show preserved left ventricular ( LV ) ejection fraction .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'B', 'I', 'O', 'B', 'I', 'I', 'O', 'B', 'O', 'B', 'I', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'B', 'I', 'O', 'B', 'I', 'I', 'O', 'B', 'O', 'B', 'I', 'O']",0,"Output: [""patients"", ""heart failure"", ""left ventricular"", ""LV""]"
"['The', 'prevalence', 'of', 'heart', 'failure', 'with', 'preserved', 'ejection', 'fraction', '(', 'HFPEF', ')', 'is', 'steadily', 'increasing', 'and', 'its', 'prognosis', 'is', 'poor', '.']",The prevalence of heart failure with preserved ejection fraction ( HFPEF ) is steadily increasing and its prognosis is poor .,"['O', 'B', 'O', 'B', 'I', 'I', 'I', 'I', 'I', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O']","['O', 'B', 'O', 'B', 'I', 'I', 'I', 'I', 'I', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O']",0,"Output: [""heart failure"", ""preserved ejection fraction"", ""HFPEF"", ""prognosis""]"
"['LV', 'diastolic', 'dysfunction', ',', 'either', 'alone', 'or', 'in', 'combination', 'with', 'other', 'factors', '(', 'figure', '1', ')', ',', 'is', 'the', 'major', 'underlying', 'mechanism', 'of', 'HFPEF', '.']","LV diastolic dysfunction , either alone or in combination with other factors ( figure 1 ) , is the major underlying mechanism of HFPEF .","['B', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O']","['B', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O']",0,"Output: [""LV diastolic dysfunction"", ""HFPEF"", ""figure 1""]"
"['In', 'the', 'general', 'population', ',', 'the', 'presence', 'of', 'even', 'mild', 'clinical', 'diastolic', 'dysfunction', 'has', 'been', 'associated', 'with', 'pronounced', 'increases', 'in', 'all', 'cause', 'mortality', '.']","In the general population , the presence of even mild clinical diastolic dysfunction has been associated with pronounced increases in all cause mortality .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O']",0,"Output: [""diastolic dysfunction"", ""all cause mortality""]"
"['Hence', ',', 'the', 'diagnosis', 'of', 'clinical', '(', 'prognostic', ')', 'diastolic', 'dysfunction', 'leading', 'to', 'HFPEF', 'is', 'of', 'critical', 'importance', '.']","Hence , the diagnosis of clinical ( prognostic ) diastolic dysfunction leading to HFPEF is of critical importance .","['O', 'O', 'O', 'B', 'O', 'B', 'O', 'B', 'O', 'B', 'I', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'B', 'O', 'B', 'O', 'B', 'O', 'B', 'I', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O']",0,"Output: [""diastolic dysfunction"", ""heart failure"", ""HFPEF""]"
"['The', 'European', 'Society', 'of', 'Cardiology', 'guidelines', 'based', 'definition', 'of', 'HFPEF', 'requires', 'a', 'presence', 'of', 'signs', 'and', 'symptoms', 'of', 'heart', 'failure', ',', 'preserved', 'LV', 'ejection', 'fraction', 'of', 'a', 'non-dilated', 'left', 'ventricle', ',', 'and', 'evidence', 'of', 'diastolic', 'dysfunction', '(', 'impaired', 'LV', 'relaxation', 'or', 'increased', 'LV', 'diastolic', 'stiffness', ')', 'with', 'elevated', 'LV', 'filling', 'pressures', '.']","The European Society of Cardiology guidelines based definition of HFPEF requires a presence of signs and symptoms of heart failure , preserved LV ejection fraction of a non-dilated left ventricle , and evidence of diastolic dysfunction ( impaired LV relaxation or increased LV diastolic stiffness ) with elevated LV filling pressures .","['O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'B', 'I', 'O', 'B', 'I', 'I', 'I', 'O', 'O', 'B', 'I', 'I', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'B', 'I', 'O', 'O', 'B', 'I', 'I', 'O', 'O', 'O', 'B', 'I', 'I', 'O']","['O', 'B', 'I', 'I', 'I', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'B', 'I', 'O', 'B', 'I', 'I', 'I', 'O', 'O', 'B', 'I', 'I', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'B', 'I', 'O', 'O', 'B', 'I', 'I', 'O', 'O', 'O', 'B', 'I', 'I', 'O']",1,"Output: [""heart failure"", ""ejection fraction"", ""left ventricle"", ""diastolic dysfunction"", ""elevated LV filling pressures""]"
"['LV', 'diastolic', 'dysfunction', 'and', 'filling', 'pressures', 'can', 'be', 'assessed', 'non-invasively', 'using', 'Doppler', 'echocardiography', '.']",LV diastolic dysfunction and filling pressures can be assessed non-invasively using Doppler echocardiography .,"['B', 'I', 'I', 'O', 'B', 'I', 'O', 'O', 'O', 'B', 'O', 'B', 'I', 'O']","['B', 'I', 'I', 'O', 'B', 'I', 'O', 'O', 'O', 'B', 'O', 'B', 'I', 'O']",0,"Output: [""LV"", ""diastolic dysfunction"", ""filling pressures"", ""Doppler echocardiography""]"
"['Treatment', 'of', 'anemia', 'in', 'patients', 'with', 'heart', 'disease', ':', 'a', 'clinical', 'practice', 'guideline', 'from', 'the', 'American', 'College', 'of', 'Physicians', '.']",Treatment of anemia in patients with heart disease : a clinical practice guideline from the American College of Physicians .,"['O', 'O', 'B', 'O', 'B', 'O', 'B', 'I', 'O', 'O', 'B', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'B', 'O']","['O', 'O', 'B', 'O', 'B', 'O', 'B', 'I', 'O', 'O', 'B', 'I', 'I', 'O', 'O', 'B', 'I', 'I', 'I', 'O']",1,"Output: [""anemia"", ""patients"", ""heart disease"", ""clinical practice guideline"", ""American College of Physicians""]"
"['Description', ':', 'The', 'American', 'College', 'of', 'Physicians', '(', 'ACP', ')', 'developed', 'this', 'guideline', 'to', 'present', 'the', 'evidence', 'and', 'provide', 'clinical', 'recommendations', 'on', 'the', 'treatment', 'of', 'anemia', 'and', 'iron', 'deficiency', 'in', 'adult', 'patients', 'with', 'heart', 'disease', '.']",Description : The American College of Physicians ( ACP ) developed this guideline to present the evidence and provide clinical recommendations on the treatment of anemia and iron deficiency in adult patients with heart disease .,"['O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'B', 'I', 'O']","['O', 'O', 'O', 'B', 'I', 'I', 'I', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'B', 'I', 'O']",1,"Output: [""American College of Physicians"", ""ACP"", ""anemia"", ""iron deficiency"", ""heart disease""]"
"['Methods', ':', 'This', 'guideline', 'is', 'based', 'on', 'published', 'literature', 'in', 'the', 'English', 'language', 'on', 'anemia', 'and', 'iron', 'deficiency', 'from', '1947', 'to', 'July', '2012', 'that', 'was', 'identified', 'using', 'MEDLINE', 'and', 'the', 'Cochrane', 'Library', '.']",Methods : This guideline is based on published literature in the English language on anemia and iron deficiency from 1947 to July 2012 that was identified using MEDLINE and the Cochrane Library .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'B', 'I', 'O']",1,"Output: [""Methods"", ""anemia"", ""iron deficiency"", ""MEDLINE"", ""Cochrane Library""]"
"['Literature', 'was', 'reassessed', 'in', 'April', '2013', ',', 'and', 'additional', 'studies', 'were', 'included', '.']","Literature was reassessed in April 2013 , and additional studies were included .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,"Output: [""Literature"", ""April 2013"", ""studies""]"
