words,text,ann,nes,difference,llama_output2nes
"['325', 'mg', '/', 'dag', ')', 'of', 'met', 'een', 'serumcreatinineconcentratie', '?']",325 mg / dag ) of met een serumcreatinineconcentratie ?,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O']",0,"Output: [""met"", ""serumcreatinineconcentratie""]"
"['2,5', 'mg', '/', 'dl', 'werden', 'uitgesloten', '.']","2,5 mg / dl werden uitgesloten .","['O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O']",0,"Output: [""2,5 mg/dl""]"
"['Bij', 'opname', 'werd', 'het', 'gebruik', 'van', 'de', 'diuretica', 'gestaakt', ';', 'de', 'andere', 'medicatie', 'werd', 'constant', 'gehouden', '.']",Bij opname werd het gebruik van de diuretica gestaakt ; de andere medicatie werd constant gehouden .,"['O', 'B', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O']","['O', 'B', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O']",0,"Output: [""diuretica"", ""medicatie""]"
"['Na', '1', 'nacht', 'vasten', 'werden', 'lichaamsgewicht', 'en', 'vitale', 'tekenen', 'genoteerd', '.']",Na 1 nacht vasten werden lichaamsgewicht en vitale tekenen genoteerd .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,"Output: [""Na"", ""vasten"", ""lichaamsgewicht"", ""vitale tekenen"", ""genoteerd""]"
"['Hierna', 'werd', 'dubbelblind', 'en', 'gerandomiseerd', 'oraal', 'furosemide', 'of', 'torasemide', 'toegediend', '.']",Hierna werd dubbelblind en gerandomiseerd oraal furosemide of torasemide toegediend .,"['O', 'O', 'B', 'O', 'B', 'B', 'B', 'O', 'B', 'O', 'O']","['O', 'O', 'B', 'O', 'B', 'B', 'B', 'O', 'B', 'O', 'O']",0,"Output: [""furosemide"", ""torasemide""]"
"['De', 'dosis', 'werd', 'bepaald', 'door', 'de', 'dienstdoende', 'arts', 'aan', 'de', 'hand', 'van', 'vorige', 'ervaringen', 'met', 'de', 'betreffende', 'patiënt', 'en', 'varieerde', 'voor', 'furosemide', 'van', '20', '-', '400', 'mg', '(', 'gemiddeld', '127', '(', 'SD', ':', '104', ')', 'mg', ')', 'en', 'voor', 'torasemide', 'van', '10', '-', '160', 'mg', '(', 'gemiddeld', '65', '(', 'SD', ':', '40', ')', 'mg', ')', '.']",De dosis werd bepaald door de dienstdoende arts aan de hand van vorige ervaringen met de betreffende patiënt en varieerde voor furosemide van 20 - 400 mg ( gemiddeld 127 ( SD : 104 ) mg ) en voor torasemide van 10 - 160 mg ( gemiddeld 65 ( SD : 40 ) mg ) .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O']",0,"Output: [""furosemide"", ""torasemide"", ""mg"", ""SD""]"
"['Na', '24', 'uur', 'volgde', 'ontslag', 'en', 'kreeg', 'de', 'patiënt', 'de', 'medicatie', 'mee', 'naar', 'huis', '.']",Na 24 uur volgde ontslag en kreeg de patiënt de medicatie mee naar huis .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'B', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'B', 'O', 'O', 'O', 'O']",0,"Output: [""onslag"", ""medicatie""]"
"['Eens', 'per', 'week', 'werden', 'zij', 'gecontroleerd', ',', 'tot', 'het', 'lichaamsgewicht', 'voldoende', 'was', 'afgenomen', 'en', 'het', 'perifeer', 'oedeem', 'verdwenen', 'was', '.']","Eens per week werden zij gecontroleerd , tot het lichaamsgewicht voldoende was afgenomen en het perifeer oedeem verdwenen was .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O']",0,"Output: [""lichaamsgewicht"", ""perifeer oedeem""]"
"['Daarna', 'werd', 'de', 'beschreven', 'procedure', 'herhaald', '.']",Daarna werd de beschreven procedure herhaald .,"['O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O']",0,"Output: [""procedure"", ""herhaald""]"
"['Van', 'de', '44', 'patiënten', 'stopten', 'er', '6', 'voordat', 'euvolemie', 'was', 'bereikt', ';', 'één', 'voldeed', 'niet', 'aan', 'het', 'protocol', '.']",Van de 44 patiënten stopten er 6 voordat euvolemie was bereikt ; één voldeed niet aan het protocol .,"['O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,"Output: [""euvolemie"", ""voed""]"
"['Er', 'kregen', '19', 'patiënten', 'torasemide', 'en', '18', 'furosemide', '.']",Er kregen 19 patiënten torasemide en 18 furosemide .,"['O', 'O', 'O', 'B', 'B', 'O', 'O', 'B', 'O']","['O', 'O', 'O', 'B', 'B', 'O', 'O', 'B', 'O']",0,"Output: [""torasemide"", ""furosemide""]"
"['De', 'piekconcentratie', 'na', 'ontwatering', 'was', '25', 'hoger', 'en', 'de', 'tijd', 'nodig', 'om', 'deze', 'concentratie', 'te', 'bereiken', 'korter', '.']",De piekconcentratie na ontwatering was 25 hoger en de tijd nodig om deze concentratie te bereiken korter .,"['O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,"Output: [""piekconcentratie"", ""ontwatering"", ""condecentratie"", ""tijd""]"
"['Deze', 'waarden', 'waren', 'voor', 'furosemide', 'statistisch', 'niet', 'significant', 'door', 'grote', 'verschillen', 'tussen', 'de', 'patiënten', '.']",Deze waarden waren voor furosemide statistisch niet significant door grote verschillen tussen de patiënten .,"['O', 'O', 'O', 'O', 'B', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'B', 'O']","['O', 'O', 'O', 'O', 'B', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'B', 'O']",0,"Output: [""furosemide"", ""patiënten""]"
"['Wat', 'betreft', 'het', 'gebied', 'onder', 'de', 'plasmaconcentratie-tijdcurve', '(', 'AUC', ')', ',', 'de', 'eliminatie', 'en', 'de', 'renale', 'klaring', 'waren', 'er', 'geen', 'verschillen', 'vóór', 'of', 'na', 'ontwatering', '.']","Wat betreft het gebied onder de plasmaconcentratie-tijdcurve ( AUC ) , de eliminatie en de renale klaring waren er geen verschillen vóór of na ontwatering .","['O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O']",0,"Output: [""plasmaconcentratie-tijdcurve"", ""AUC"", ""eliminatie"", ""renale klaring""]"
"['Bij', '1', 'patiënt', 'behandeld', 'met', 'torasemide', 'en', 'bij', '2', 'patiënten', 'behandeld', 'met', 'furosemide', 'bestond', 'er', 'één', 'verandering', 'in', 'de', 'AUC', 'van', 'meer', 'dan', '30', '.']",Bij 1 patiënt behandeld met torasemide en bij 2 patiënten behandeld met furosemide bestond er één verandering in de AUC van meer dan 30 .,"['O', 'O', 'B', 'O', 'O', 'B', 'O', 'O', 'O', 'B', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'B', 'O', 'O', 'B', 'O', 'O', 'O', 'B', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O']",0,"Output: [""torasemide"", ""furosemide"", ""AUC""]"
"['Gewichtsverlies', 'en', '-', 'patroon', ',', 'eliminatie', 'en', 'renale', 'klaring', 'van', 'torasemide', 'en', 'furosemide', 'waren', 'vergelijkbaar', '.']","Gewichtsverlies en - patroon , eliminatie en renale klaring van torasemide en furosemide waren vergelijkbaar .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'B', 'O', 'B', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'B', 'O', 'B', 'O', 'O', 'O']",0,"Output: [""Gewichtsverlies"", ""patroon"", ""eliminatie"", ""torasemide"", ""furosemide"", ""renale klaring""]"
"['Diuretica', 'bij', 'oedemateuze', 'patiënten', 'met', 'hartfalen', 'blijken', 'na', 'orale', 'toediening', 'dus', 'goed', 'geabsorbeerd', 'te', 'worden', '.']",Diuretica bij oedemateuze patiënten met hartfalen blijken na orale toediening dus goed geabsorbeerd te worden .,"['B', 'O', 'B', 'B', 'O', 'B', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['B', 'O', 'B', 'B', 'O', 'B', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,"Output: [""diuretica"", ""oedemateuze"", ""patiënten"", ""hartfalen""]"
"['De', 'maximale', 'plasmaconcentratie', 'was', 'na', 'ontwatering', 'weliswaar', 'licht', 'toegenomen', ',', 'maar', 'vormde', 'bij', '25', 'van', 'de', '37', 'patiënten', 'niet', 'meer', 'dan', '130', 'van', 'de', 'uitgangswaarde', '.']","De maximale plasmaconcentratie was na ontwatering weliswaar licht toegenomen , maar vormde bij 25 van de 37 patiënten niet meer dan 130 van de uitgangswaarde .","['O', 'O', 'B', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O']","['O', 'O', 'B', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O']",0,"Output: [""plasmaconcentratie"", ""maximale"", ""ontwatering"", ""patiënten"", ""uitgangswaarde""]"
"['Eerdere', 'onderzoeken', 'hebben', 'aangetoond', 'dat', 'een', 'verandering', 'van', '30', 'van', 'de', 'piekconcentratie', 'weinig', 'effect', 'heeft', 'op', 'de', 'diurese', '.']",Eerdere onderzoeken hebben aangetoond dat een verandering van 30 van de piekconcentratie weinig effect heeft op de diurese .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O']",0,"Output: [""Eerdere"", ""onderzoeken"", ""verandering"", ""diurese""]"
"['De', 'veronderstelling', 'dat', 'oedemateuze', 'patiënten', 'met', 'hartfalen', 'diuretica', 'intraveneus', 'nodig', 'hebben', 'om', 'een', 'goede', 'diurese', 'te', 'krijgen', 'moet', 'dus', 'worden', 'herzien', '.']",De veronderstelling dat oedemateuze patiënten met hartfalen diuretica intraveneus nodig hebben om een goede diurese te krijgen moet dus worden herzien .,"['O', 'O', 'O', 'B', 'B', 'O', 'B', 'B', 'B', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'B', 'B', 'O', 'B', 'B', 'B', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,"Output: [""oedemateuze"", ""diuretica"", ""intraveneus"", ""hartfalen""]"
"['Polsdruk', 'en', 'het', 'risico', 'van', 'hartfalen', 'in', 'de', 'oudere', 'bevolking']",Polsdruk en het risico van hartfalen in de oudere bevolking,"['B', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O']","['B', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O']",0,"Output: [""Polsdruk"", ""hartfalen"", ""oudere bevolking""]"
"['Het', 'syndroom', 'hartfalen', 'verklaart', 'voor', 'een', 'aanzienlijk', 'deel', 'de', 'sterfte', 'en', 'de', 'morbiditeit', 'onder', 'ouderen', '.']",Het syndroom hartfalen verklaart voor een aanzienlijk deel de sterfte en de morbiditeit onder ouderen .,"['O', 'B', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'B', 'O', 'O', 'O']","['O', 'B', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'B', 'O', 'O', 'O']",0,"Output: [""syndroom"", ""hartfalen"", ""sterfte"", ""morbiditeit"", ""ouderen""]"
"['Door', 'de', 'toenemende', 'vergrijzing', 'van', 'de', 'bevolking', 'stijgt', 'de', 'prevalentie', 'van', 'hartfalen', '.']",Door de toenemende vergrijzing van de bevolking stijgt de prevalentie van hartfalen .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'B', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'B', 'O']",0,"Output: [""hartfalen"", ""vergrijzing"", ""bevolking""]"
"['Op', 'dit', 'ogenblik', 'verdubbelt', 'de', 'incidentie', 'per', 'decennium', 'na', 'het', '45e', 'levensjaar', '.']",Op dit ogenblik verdubbelt de incidentie per decennium na het 45e levensjaar .,"['O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,"Output: [""incidentie"", ""decennium"", ""levensjaar""]"
"['Hypertensie', 'is', 'als', 'risicofactor', 'geïdentificeerd', '.']",Hypertensie is als risicofactor geïdentificeerd .,"['B', 'O', 'O', 'O', 'O', 'O']","['B', 'O', 'O', 'O', 'O', 'O']",0,"Output: [""hypertensie"", ""risicofactor""]"
"['Aangezien', 'met', 'het', 'ouder', 'worden', 'de', 'bloeddruk', 'stijgt', 'onder', 'invloed', 'van', 'veranderende', 'vaatwandeigenschappen', ',', 'waaronder', 'een', 'toegenomen', 'arteriële', 'stijfheid', ',', 'onderzochten', 'Chae', 'et', 'al.', 'de', 'voorspellende', 'waarde', 'van', 'de', 'polsdruk', 'en', 'het', 'vóórkomen', 'van', 'hartfalen', 'in', 'de', 'oudere', 'bevolking.1', 'Polsdruk', ',', 'als', 'afgeleide', 'van', 'arteriële', 'stijfheid', ',', 'werd', 'hierbij', 'gedefinieerd', 'als', 'het', 'verschil', 'tussen', 'systolische', 'en', 'diastolische', 'bloeddruk', '.']","Aangezien met het ouder worden de bloeddruk stijgt onder invloed van veranderende vaatwandeigenschappen , waaronder een toegenomen arteriële stijfheid , onderzochten Chae et al. de voorspellende waarde van de polsdruk en het vóórkomen van hartfalen in de oudere bevolking.1 Polsdruk , als afgeleide van arteriële stijfheid , werd hierbij gedefinieerd als het verschil tussen systolische en diastolische bloeddruk .","['O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'B', 'I', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'B', 'I', 'O']",1,"Output: [""polsdruk"", ""arteriële stijfheid"", ""hartfalen"", ""ouderbevolking""]"
"['Hiertoe', 'werden', '1621', 'mensen', 'geselecteerd', 'uit', 'het', ""'"", 'East', 'Boston', 'senior', 'health', 'project', ""'"", '.']",Hiertoe werden 1621 mensen geselecteerd uit het ' East Boston senior health project ' .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'I', 'I', 'O', 'O']",1,"Output: [""East Boston"", ""senior health project""]"
"['Geen', 'van', 'de', 'deelnemers', 'vertoonde', 'klinische', 'symptomen', 'van', 'hartfalen', '.']",Geen van de deelnemers vertoonde klinische symptomen van hartfalen .,"['O', 'O', 'O', 'O', 'O', 'B', 'B', 'O', 'B', 'O']","['O', 'O', 'O', 'O', 'O', 'B', 'B', 'O', 'B', 'O']",0,Output: []
"['De', 'gemiddelde', 'leeftijd', 'bedroeg', '77,9', '(', 'SD', ':', '5,0', ')', 'jaar', 'en', 'het', 'merendeel', 'van', 'de', 'populatie', 'bestond', 'uit', 'vrouwen', '(', '66,1', ')', '.']","De gemiddelde leeftijd bedroeg 77,9 ( SD : 5,0 ) jaar en het merendeel van de populatie bestond uit vrouwen ( 66,1 ) .","['O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,"Output: [""leeftijd"", ""SD"", ""populatie"", ""vrouwen""]"
"['De', 'mediane', 'follow-upduur', 'van', 'dit', 'prospectieve', 'cohortonderzoek', 'bedroeg', '3,8', 'jaar', '.']","De mediane follow-upduur van dit prospectieve cohortonderzoek bedroeg 3,8 jaar .","['O', 'O', 'B', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O']","['O', 'O', 'B', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O']",0,"Output: [""follow-upduur"", ""prospectieve cohortonderzoek"", ""3,8 jaar""]"
"['De', 'bloeddruk', 'werd', 'met', 'behulp', 'van', 'een', 'kwikmanometer', 'bepaald', '.']",De bloeddruk werd met behulp van een kwikmanometer bepaald .,"['O', 'B', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O']","['O', 'B', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O']",0,"Output: [""bloeddruk"", ""kwikmanometer""]"
